institute_id,gmaps_id,gmaps_lat,gmaps_lng,gmaps_name,gmaps_addr,gmaps_www,gmaps_country
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
238076,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
105908,ChIJj-1vS0m4kUcRt7obZh3DUUE,47.5461897,7.5954144,Hochschule für Wirtschaft FHNW,"Peter Merian-Strasse 86, 4002 Basel, Switzerland",https://www.fhnw.ch/de/die-fhnw/standorte/basel-peter-merian,Switzerland
244376,ChIJP4WInjRrjR4RfonE0YG5lYY,-28.7620932,28.2489499,DHMT,"66QX+5H8, Butha Buthe, Lesotho",NA,Lesotho
239705,ChIJl95bYqmb3w8Rioi4qMfBnhI,5.609729199999999,-0.1915355,Center for Democratic Development Ghana,"No. 95 Nortei Ababio Loop, North, Ghana",http://www.cddgh.org/,Ghana
138287,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
138287,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
138287,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
138287,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
244425,ChIJtSY8ZZ3urw0RZN0J9eP1z0k,31.6490864,-8.0154408,"Central Library, Faculty of Science Semlalia","Bd Prince Moulay Abdellah, Marrakech 40000, Morocco",http://biblio-fssm.uca.ma/,Morocco
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
238900,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242777,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
5425,ChIJTU6Scpg5jkcRjBD5c3QSJSo,46.9543207,7.430421799999999,Philosophisch-historische Fakultät,"Länggassstrasse 49, 3012 Bern, Switzerland",http://www.philhist.unibe.ch/,Switzerland
239702,ChIJr4pPClsiWBQRITx9i0V4XyI,30.0187277,31.4998937,The School of Global Affairs and Public Policy,"74 S Teseen, NEW CAIRO, First New Cairo, Cairo Governorate 11835, Egypt",NA,Egypt
256273,ChIJd1FQ9kUqHRURYNn30kByzFk,31.9591925,35.1820071,Birzeit University,"West bank, Palestine, Birzeit",https://www.birzeit.edu/,Birzeit
256273,ChIJd1FQ9kUqHRURYNn30kByzFk,31.9591925,35.1820071,Birzeit University,"West bank, Palestine, Birzeit",https://www.birzeit.edu/,Birzeit
246379,ChIJ9fVz4gkKkEcRt2TKOQ1r3w4,47.3803892,8.5445045,"Departement Geistes-, Sozial- und Staatswissenschaften","Haldeneggsteig 4, 8092 Zürich, Switzerland",https://www.gess.ethz.ch,Switzerland
220528,ChIJl8UaQ4MKkEcRah2EwrU9mKw,47.4142883,8.5495906,"Department of Psychology, University of Zurich","Universität Zürich-Nord, Campus Zürich Nord, Universität Zürich-Nord, Binzmühlestrasse 14, 8050 Zürich, Switzerland",http://www.psychologie.uzh.ch/,Switzerland
47846,ChIJDWEotJ85jkcRRP-8NWlTN-E,46.9504896,7.438119,University of Bern,"Hochschulstrasse 6, 3012 Bern, Switzerland",https://www.unibe.ch/,Switzerland
47846,ChIJDWEotJ85jkcRRP-8NWlTN-E,46.9504896,7.438119,University of Bern,"Hochschulstrasse 6, 3012 Bern, Switzerland",https://www.unibe.ch/,Switzerland
47846,ChIJDWEotJ85jkcRRP-8NWlTN-E,46.9504896,7.438119,University of Bern,"Hochschulstrasse 6, 3012 Bern, Switzerland",https://www.unibe.ch/,Switzerland
239612,ChIJt35a54h98CERPMREKzyK8Lw,-18.914032,47.55181169999999,University of Antananarivo,"Présidence de l'Université d'Antananarivo: BP 566 Antananarivo, 101, Madagascar",http://www.univ-antananarivo.mg/,Madagascar
241097,ChIJ9Qn3KFe-Lg4RpW74Rqq9FiI,12.3792999,-1.4864963,Laboratoire Citoyennetés,"Rue Zangoeg-Pelgo, Zogona, Ouagadougou, Burkina Faso",https://laboratoire-citoyennetes.org/,Burkina Faso
261344,ChIJx0TcRwKhmkcRvg4Mrd_CUKU,47.3900759,8.5116534,"Zürcher Hochschule für Angewandte Wissenschaften, Departement Soziale Arbeit","Pfingstweidstrasse 96, 8005 Zürich, Switzerland",http://www.zhaw.ch/sozialearbeit,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
252930,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
121316,ChIJ8z_LgtV6jEcRUBSzYX9t4so,46.19540019999999,6.140874500000001,Département d'économie politique,"Bd Carl-Vogt 101, 1205 Genève, Switzerland",NA,Switzerland
53632,ChIJza2VM6A5jkcRynZTb-A4kMU,46.9534713,7.4227339,Department of Political Science,"Fabrikstrasse 8, 3012 Bern, Switzerland",http://www.ipw.unibe.ch/,Switzerland
246716,ChIJx3-6bxZnJDERT8_i8IqZ4iM,18.0075744,102.6473885,National institute for economic research,"2J5W+2XC, Vientiane, Laos",http://www.nier.gov.la/,Laos
95106,ChIJj-1vS0m4kUcRaobXzh4DyUs,47.545881,7.5950111,IWI Institut für Wirtschaftsinformatik FHNW,"Peter Merian-Strasse 86, 4002 Basel, Switzerland",http://www.fhnw.ch/iwi,Switzerland
243793,ChIJd2wmza1B7zkRxkkYH95cyzk,26.8122418,87.26836089999999,B.P. Koirala Institute of Health Sciences,"Buddha Road, Dharan 56700, Nepal",http://www.bpkihs.edu/,Nepal
239685,ChIJ3T15IGUgX5ERdpnGbDTf9lM,-16.5047667,-68.1299168,Higher University of San Andrés (UMSA),"J.J.Perez, La Paz, Bolivia",http://www.umsa.bo/,Bolivia
239685,ChIJ3T15IGUgX5ERdpnGbDTf9lM,-16.5047667,-68.1299168,Higher University of San Andrés (UMSA),"J.J.Perez, La Paz, Bolivia",http://www.umsa.bo/,Bolivia
130853,ChIJZYQeCcI5jkcRgceQgBDZKXE,47.5545596,7.5848767,Swisspeace,"Steinengraben 22, 4051 Basel, Switzerland",http://www.swisspeace.ch/,Switzerland
130853,ChIJZYQeCcI5jkcRgceQgBDZKXE,47.5545596,7.5848767,Swisspeace,"Steinengraben 22, 4051 Basel, Switzerland",http://www.swisspeace.ch/,Switzerland
130853,ChIJZYQeCcI5jkcRgceQgBDZKXE,47.5545596,7.5848767,Swisspeace,"Steinengraben 22, 4051 Basel, Switzerland",http://www.swisspeace.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242143,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
230561,ChIJmUpXXqdLXBgR1yjLTA6mVnA,-6.820367099999999,39.2864438,Dar es Salaam City Council,"1 Morogoro Rd, Dar es Salaam, Tanzania",http://www.dcc.go.tz/,Tanzania
242776,ChIJwdmq9J1dWhgRP8s-I0cK7sM,-6.8277556,37.6591144,Irrigation and water resources engineer,"Kididimo, Morogoro, Tanzania",NA,Tanzania
23069,ChIJO9PnfKwxjEcRiY_qC9G2eok,46.5223323,6.584319600000001,HEC Lausanne,"Quartier de Chambronne, Internef 261, 1015 Lausanne, Switzerland",https://www.unil.ch/hec/fr/home.html,Switzerland
23069,ChIJO9PnfKwxjEcRiY_qC9G2eok,46.5223323,6.584319600000001,HEC Lausanne,"Quartier de Chambronne, Internef 261, 1015 Lausanne, Switzerland",https://www.unil.ch/hec/fr/home.html,Switzerland
23069,ChIJO9PnfKwxjEcRiY_qC9G2eok,46.5223323,6.584319600000001,HEC Lausanne,"Quartier de Chambronne, Internef 261, 1015 Lausanne, Switzerland",https://www.unil.ch/hec/fr/home.html,Switzerland
35073,ChIJTU6Scpg5jkcRBlcpN-KYDQQ,46.9543207,7.430421799999999,Institut für Sprachwissenschaft,"Länggassstrasse 49, 3012 Bern, Switzerland",https://www.isw.unibe.ch/,Switzerland
245879,ChIJh82tA7NZei4RwdB9rRNQ-xs,-7.767026299999999,110.3810022,Faculty of Forestry UGM,"Universitas Gadjah Mada Jl. Agro, Bulaksumur No.1, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",http://fkt.ugm.ac.id/,Indonesia
239729,ChIJ703liG27fRcRnQgL4fv8xt0,0.3335304,32.5675046,Makerere University,"University Rd, Kampala, Uganda",http://mak.ac.ug/,Uganda
231596,ChIJLXBIZrk5jkcRbN44WvYjJFI,46.947057,7.4366015,SCNAT | Akademie der Naturwissenschaften | Académie des sciences nat. | Accademia di scienze nat.,"Haus der Akademien, Laupenstrasse 7, 3008 Bern, Switzerland",http://www.scnat.ch/,Switzerland
46154,ChIJneO1zKU5jkcRPLKXGTPL0iI,46.9470528,7.4257951,"Universitätsklinik für Kinderchirurgie und Kinderheilkunde, Inselspital Bern","Freiburgstrasse 15, 3010 Bern, Switzerland",http://www.kinderkliniken.insel.ch/,Switzerland
41533,ChIJIz0XbKWgmkcRrNY96OV0hbk,47.3764207,8.553389,Institut für Medizinische Mikrobiologie,"Gloriastrasse 28, 8006 Zürich, Switzerland",http://www.imm.uzh.ch/,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
244279,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
246710,ChIJjWC-ox9mJDER0FmTBQ3CMxA,17.9396795,102.6240259,Faculty of Engineering (NUOL),"WJQF+VJC, Vientiane, Laos",NA,Laos
251085,ChIJSwS48CxljEcRnc4LhiRp-g8,46.1989327,6.1381708,Global Studies Institute de l'Université de Genève,"Rue des Vieux-Grenadiers 10, 1205 Genève, Switzerland",NA,Switzerland
251085,ChIJSwS48CxljEcRnc4LhiRp-g8,46.1989327,6.1381708,Global Studies Institute de l'Université de Genève,"Rue des Vieux-Grenadiers 10, 1205 Genève, Switzerland",NA,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
242770,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
